prefill_len,prefill_token_speed,prefill_capacity,prefill_energy,prefill_peak_temp,prefill_avg_temp,decode_len,decode_token_speed,decode_capacity,decode_energy,decode_peak_temp,decode_avg_temp,prefill_battery_turn,prefill_battery_percentage_turn,prefill_energy_turn,decode_battery_turn,decode_battery_percentage_turn,decode_energy_turn
256.0,401.88382,0.77788246,11.610365,72.75,66.86923,512.0,50.612896,11.461168,171.06482,74.7,66.48033,199.13791,0.004467981,2972.2534,5868.118,0.13166071,87585.19
