prefill_len,prefill_token_speed,prefill_capacity,prefill_energy,prefill_peak_temp,prefill_avg_temp,decode_len,decode_token_speed,decode_capacity,decode_energy,decode_peak_temp,decode_avg_temp,prefill_battery_turn,prefill_battery_percentage_turn,prefill_energy_turn,decode_battery_turn,decode_battery_percentage_turn,decode_energy_turn
64.0,3.6077590306361698,-0.6668571536894586,-0.6692807951808363,0.006773920291720329,-0.05988189764967067,128.0,0.0824712507650431,-0.1851999089561977,-0.1856326073929948,-0.16426116612699432,-0.17078815120548566,-0.6668575310908917,-0.65785939521438,-0.6692808086394586,-0.18519997171263441,-0.16388107726205367,-0.1856326428496058
64.0,1.0826445782784087,-0.5903507470981206,-0.5827577009445547,-0.0024232632888002473,-0.05945134562742699,256.0,0.045050160800415066,-0.2101440191693338,-0.1955027791606208,-0.1792452807642103,-0.18990280745931906,-0.5903511662958839,-0.5793417903442899,-0.5827577481266915,-0.21014402355264436,-0.18948062056080003,-0.19550283380282063
64.0,0.7554585295057995,-0.3821018543408679,-0.37163820741968956,-0.03228228179756321,-0.07227973319149293,512.0,0.03554616364127688,-0.19797990845408553,-0.18953589434233423,-0.17537746602349047,-0.17588729048465082,-0.3821022457468441,-0.36564410628117544,-0.37163818895054035,-0.1979799542360877,-0.17700060751866947,-0.18953589068935925
256.0,1.4373671775803174,-0.6761418333176854,-0.6765323900737114,0.029208300857674174,-0.010064158504071273,128.0,0.06928785164060584,-0.061539105386940435,-0.0626694407833918,-0.13576158760580678,-0.1664444752135608,-0.6761421903315776,-0.6676017271283567,-0.676532425272281,-0.06153908759645452,-0.036991083113643845,-0.06266946442243115
256.0,0.8787553616548148,-0.5602522772036792,-0.5607825946911255,-0.030237580558134313,-0.05372894624372169,256.0,0.04026022831316943,-0.14278033325684641,-0.14381324334103673,-0.1267427106876716,-0.16050425364020876,-0.5602526825432352,-0.5486698615790325,-0.5607826195030451,-0.14278037449439887,-0.12035632313235957,-0.14381325915295204
256.0,0.820105958657829,-0.6060115631052269,-0.6052394986810233,-0.016197098363421245,-0.03568539719888382,512.0,0.015718158831570277,-0.17538334635091557,-0.1741165749774658,-0.1492192001247057,-0.17567109959789282,-0.606012034820939,-0.6156547913330918,-0.6052395241613739,-0.17538342615686614,-0.19574252136471904,-0.17411661257536779
1024.0,0.8232021038918362,-0.37119343291415074,-0.38455652062140205,0.11584553773840833,0.0667476132624287,128.0,-0.0088207688254786,0.13812278342650233,0.11393605186283326,0.010062892955183702,-0.10379801471368905,-0.37119360223641024,-0.35473922282261205,-0.3845565879348525,0.13812273675289613,0.16788516479136012,0.11393607588300356
1024.0,0.7444661941012186,-0.42581436143506435,-0.4380167236066552,0.0967105250432825,0.08942123952419925,256.0,-0.03283513009515685,-0.012622603867885081,-0.033605937352255665,-0.04597014870483398,-0.1385242361886354,-0.42581454004312475,-0.4107877495263812,-0.438016747661531,-0.012622639008448093,0.013203126366773735,-0.033605975814964884
1024.0,0.8532071298841217,-0.34621595189930837,-0.3615210476287174,0.08786346285886903,0.05914248478897911,512.0,-0.035339818479813045,-0.10837959303048263,-0.12925230270977286,-0.0863712833833844,-0.16380461517854222,-0.3462160807095262,-0.3291085491899086,-0.361521051167426,-0.1083795472344975,-0.08505757588338113,-0.12925234048801318
